Geneid	G01.xls	G02.xls	G03.xls	G04.xls	G05.xls	G06.XLS	G07.XLS	G09.XLS	G10.XLS	G11.XLS	G12.XLS	G13.XLS	G14.XLS	G15.XLS	G16.XLS	G17.XLS	G18.XLS
KIAA1201	0,22563176	0,098181814	0,15384616	0,11328125	0	0,12394959	0,18848166	0,073267326	0,3125828	0	0,1694079	0,1780822	0	0,11386862	0	0,11764705	0,05555556
PDCD2	0	0	0,15774101	0,009765625	0	0	0	0	0,100662254	0	0,039473686	0,1476408	0	0	0	0	0
LOC90410	0,24007219	0,4072727	0,38169426	0,35546875	0,42195117	0,5189076	0,7469458	0,43762377	0,54304636	0,6478873	0,25822368	0,3348554	0,43636364	0,49781018	0,6	0,76470584	0,61111116
BMI-1	0,90433204	0,78363633	0,93281406	0,77734375	0,99024385	1,0315126	0,3979057	0,36831683	0,3231788	0,5761844	0,42105266	0,803653	0,54181814	1,3503649	0,17142859	1,7058823	2,277778
TRPM1	0,18772562	0,098181814	0,029211296	0,06640625	0,09268292	0,073529415	0,031413607	0	0,095364235	0,19974393	0	0	0,050909087	0,07445255	0	0,058823526	0,16666669
MLSN1	0,22563176	0,17999999	0,28237587	0	0	0,060924374	0,2582897	0,15247524	0,26357615	0,05121639	0,26151317	0,15677322	0,090909086	0,16642335	0,25714287	0,17647058	0,05555556
A2LG	0,7870035	0,52363634	0,54527754	0,25976562	0,35121948	0,38655463	0	0,06336634	0,47019866	0,5659411	0,7582237	0,37442926	0,6363636	0,34160584	0,02857143	0,11764705	0
TCF15	0,3212996	0,043636363	0,47711784	0,072265625	0,29268292	0,40546218	0,56195456	0,8356436	2,6940396	0,36107555	0,3125	0,5631659	0,018181818	0,5445255	0,6	0	0,33333337
TCF15	0	0	0,04479065	0	0	0	0	0	0	0	0,04111842	0	0	0	0	0	0
ARSD	0	0	0,027263876	0,015625	0	0	0	0	0	0	0	0	0,007272727	0	0	0	0
DNAJC9	0	0,003636364	0	0	0,1512195	0,21428572	0	0	0,116556294	0,20486556	0	0,04718417	0	0,18540145	0	0,2352941	0,2777778
KIAA0974	0,055956673	0,061818182	0,046738073	0,22265625	0	0	0,11867364	0	0	0	0	0,00761035	0,10909091	0	0	0,058823526	0
REL	0,5379061	0,4981818	0,5355404	0,40234375	0,19756098	0,4579832	0,3734729	0,08316831	0,37880796	0,16901408	0,3700658	0,4170472	0,32363635	0,22481751	0,17142859	0,35294116	0,22222224
c-rel	0,05956678	0	0	0	0,048780486	0	0	0,12673268	0	0	0,07401316	0,01065449	0	0,04087591	0,05714286	0,058823526	0
SPR-2	0,32851985	0,33818182	0,8354431	0,51953125	0,6219512	0,5693278	0,9633507	0,24752475	0,11523178	0,5198463	0,2006579	0,37595132	0,43636364	0,56788325	0,085714296	0,35294116	0,7222222
memA	0,019855594	0,11636364	0,13631938	0,13867188	0,036585364	0	0	0	0	0,08450704	0	0,09436834	0,101818174	0,08905109	0,05714286	0,11764705	0,11111112
	0,22924186	0,05636363	0,14021422	0,109375	0,1902439	0,13445379	0	0	0,002649007	0	0	0,00456621	0	0	0,05714286	0	0,05555556
	0	0,2981818	0,25316456	0,37695312	0,036585364	0,075630255	0,06631762	0,55841583	0,57350993	0,0665813	0,57401323	0,09436834	0,014545455	0,28467155	0	0,2352941	0,11111112
KIAA0823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NHLH2	0	0	0	0	0	0	0	0,013861386	0	0	0	0	0	0	0	0	0
PRKCI	0,16245486	0,17636363	0,24537489	0,1328125	0,15609756	0,075630255	0,16055845	0	0,041059602	0	0,09210526	0,059360735	0,08	0,084671535	0,02857143	0,11764705	0,05555556
DKFZp586N0819	0	0	0	0	0	0	0	0	0	0	0,17105263	0	0	0	0	0	0
AVIL	0,050541513	0,016363636	0,10710809	0	0	0	0,05933682	0,06336634	0	0	0,006578948	0,025875192	0	0	0	0	0
AVIL	0,02707581	0,016363636	0,10321325	0	0,09756097	0,077731095	0,052356016	0	0	0,17413573	0	0	0	0	0	0	0
FEN1	0,11552346	0	0,18889971	0,19140625	0,27804875	0,063025214	0	0	0	0	0	0	0	0,02627737	0	0,29411763	0,16666669
NUDT3	1,4061371	1,0836363	1,3924052	1,4667969	1,402439	1,8886555	0,83769625	1,039604	1,1562915	1,1984636	0,92434216	1,1552513	1,4690909	1,1124088	0,77142864	0,82352936	0,88888896
KIAA0746	0,077617325	0	0,18500488	0,14648438	0,03902439	0,042016808	0	0,0930693	0	0,00256082	0	0	0	0	0	0	0
FGF18	0,19133574	0,36909088	0,25316456	0,18554688	0,021951217	0,16386555	0,06631762	0,2910891	0,011920529	0,1715749	0,27796054	0,32420093	0,12	0,270073	0	0	0,16666669
FGF18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF18	0,4386281	0,09454545	0,4849075	0,15234375	0,13902438	0,14495799	0,23036647	0	0,16556291	0,4071703	0,6957237	0,3211568	0,10909091	0,03357664	0,05714286	0,4705882	0,3888889
KCNQ2	0,08483753	0	0	0,14453125	0	0	0	0	0	0	0,027960528	0	0	0	0	0	0
CGI-87	2,0018048	1,0145454	0,98149955	1,2753906	2,0609756	0,8928572	1,0401394	0	0,6278146	0,6786172	1,3108553	0,7777778	1,0727272	1,1897811	0,25714287	0,9411764	1,6111113
HAN11	0,67509025	0,79090905	0,9542357	1,1640625	0,46829268	0,6680672	1,5602093	0,1920792	0,5033113	0,7451985	0,53125	0,7351598	0,82909083	0,7211679	0,31428573	0,58823526	0,2777778
tip3	0,11732851	0,001818182	0,16358325	0,14257812	0,06829268	0	0	0	0,22384106	0	0,14967106	0,09589042	0,12	0	0	0,17647058	0
SOCS1	0,14259927	0	0	0,1015625	0	0	0	0	0	0	0,108552635	0,13850838	0	0,04379562	0	0	0
JAK1	0,47292417	0,5109091	0,44595912	0,34960938	0,5219512	0,56512606	0,21640486	0,1980198	0,09403973	0,38668376	0,21217105	0,17503805	0,45818183	0,14744526	0	0,058823526	0,05555556
KIAA0947	0,28158844	0,36727273	0,2745862	0,27148438	0,26829267	0,10294118	0,26527047	0,19009902	0,038410597	0,10243278	0,1332237	0,08523592	0,30545452	0,1489051	0	0,29411763	0,2777778
NAGLU	0	0	0	0	0	0,008403362	0	0	0,205298	0	0	0	0	0	0	0	0
SEC22L1	2,7563174	2,921818	3,1918209	2,5195312	2,919512	3,3277311	3,3647466	3,7999997	4,8860927	3,7413573	3,5641448	4,9421616	2,3563638	8,39708	4,8857145	3,5882351	3,4444444
SEC22L1	1,2725631	0,9872727	1,7935735	0,71875	2,5560975	1,5189077	0,8970331	0,70099014	1,6794702	2,355954	1,9786185	1,9406394	1,1490909	2,2452555	1,1142858	1,8823528	1,2222223
GATA-6	0,33212993	0,4309091	0,3349562	0,31835938	0,10487805	0,26680672	0,19546245	0,4178218	0,49668875	0,28169015	0,6990132	0,7534247	0,44727272	0,659854	0,25714287	0,6470588	0,5555556
CRKL	0,31949458	0,24727273	0,1791626	0,20703125	0,5439024	0,13025211	0,4502617	0,0970297	0,07284768	0,24071702	0,19736843	0,08371385	0,25454545	0,07883212	0	0,11764705	0
hG4-1	0,7509025	0,78363633	0,8841286	0,625	1,0878048	1,1197479	1,1239091	0,83366334	0,66490066	0,9372599	0,91940796	0,5053273	0,75272727	0,7211679	0,94285715	2,0588233	1,6111113
LOC285148	0,09386281	0,12	0,038948394	0	0,14146341	0,11554622	0,2827225	0,18811882	0,08476821	0,14340588	0,09375	0,02283105	0,007272727	0,024817519	0,14285715	0,058823526	0,22222224
"HPCA; BDR2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TBL3; SAZD"	0,14440432	0,6272727	0,23369037	0,1953125	0,3926829	0,52100843	0,26178008	0	1,1364238	0,26888606	0,41282898	0,57990867	0,39636362	0,4890511	0	0	0,22222224
LOC157567	0,77978337	0,8436364	0,9776047	0,8222656	1,1487805	0,89495796	0,2966841	0,25346535	0,15496689	0,7221511	0,39144737	0,26179606	1,050909	0,3649635	0,25714287	0,82352936	1,0555556
KIAA1219	0,13537905	0,15454546	0,07594937	0	0,21707316	0,014705882	0,42233855	0,021782178	0,052980132	0	0,28125003	0,08828007	0	0	0,085714296	0	0,05555556
drg1	2,7454872	2,561818	3,0399222	2,078125	2,804878	2,7920167	1,8568934	1,4831684	1,4490067	4,952625	1,8404607	1,4322679	3,1127272	1,7912408	2,0857143	2,0588233	1,2777778
OVGP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRHBP	0	0	0	0	0	0	0,19546245	0	0	0,00256082	0	0	0,050909087	0,06715328	0	0	0
HLA-DMB	1,3267148	1,3327273	0,9795521	1,1816406	1,3951219	1,2184874	0,8760907	0,73663366	1,5165563	2,6914213	1,3092105	1,1582953	0,9236363	0,9547445	0,6	0,58823526	0,5
KIAA0533	0,36462092	0,23272727	0,017526777	0,015625	0	0	0,21640486	0	0,18410595	0	0,25493422	0	0,35999998	0	0	0	0
TRIP4	0,14079422	0	0,074001946	0	0,107317075	0,13445379	0,090750426	0	0,018543046	0,19974393	0,014802632	0,01369863	0,061818182	0,13430656	0	0,17647058	0,16666669
KIAA0412	0,29602885	0,3290909	0,4556962	0,12695312	0,22682926	0,32983193	0,21640486	0,045544554	0,21721853	0,44814342	0,34210527	0,4459665	0,2109091	0,21167883	0,11428572	0,35294116	0,11111112
KIAA0297	0,19675088	0,02	0,22200584	0,05859375	0,114634134	0,17857143	0,041884813	0	0	0	0,027960528	0,028919332	0,13454545	0,14306569	0,17142859	0,17647058	0,16666669
KIAA0708	0,20577615	0,32	0,3057449	0	0,22195122	0,44117647	0,5165794	0,2950495	0,3112583	0,59411013	0,023026315	0,51445967	0,14545454	0,4481752	0,4571429	0,6470588	0,66666675
MEA6	0	0	0,015579358	0,033203125	0	0,11344539	0	0	0	0	0	0	0	0	0	0,11764705	0,11111112
hPar14	0,101083025	0,23272727	0,114897765	0	0	0	0,115183234	0	0,26622516	0,2612036	0	0,1978691	0,11636364	0,16788322	0,11428572	0,2352941	0,16666669
HBE1	0,66787	0,48	0,25316456	0,21875	0,14878048	0,29831934	0,48865616	0,23366337	0,386755	0,2996159	0,45559213	0,25570777	0,44	0,14160584	0,34285718	0,4705882	0,16666669
BP180	0	0	0,09152872	0	0	0	0	0	0	0	0	0,00456621	0	0	0	0	0
ADORA2BP	1,2310468	1,5054545	1,2288218	1,1015625	1,902439	0,9495799	1,2984293	1,9326732	1,0847682	1,9641485	1,8322369	1,6179606	1,8545454	1,3328468	1,457143	1,1764705	1,0555556
KIAA0716	0,2906137	0,38727272	0,30185005	0,37695312	0,5439024	0,44747898	0,2862129	0,25544554	0,25033113	0,16645327	0,23355263	0,1978691	0,28727272	0,2788321	0,11428572	0,4705882	0,66666675
ZNF266	0,17509024	0,19272727	0,20058423	0,01171875	0,1707317	0,090336144	0,21291447	0,045544554	0	0,015364918	0,11184211	0,033485543	0,15272726	0	0,11428572	0	0,05555556
ZNF266	0,014440432	0,043636363	0,009737099	0,115234375	0,036585364	0,042016808	0,10471203	0,08118811	0,13377485	0	0	0	0,15272726	0,02627737	0,05714286	0	0
FZR1	0,023465702	0,07090909	0	0,029296875	0	0	0	0	0	0	0	0,03500761	0,054545455	0	0	0,058823526	0
FZR1	0	0	0	0	0	0	0,71553224	0,95841587	0,07284768	1,1984636	2,0674343	1,1308981	0,101818174	0,3459854	1,4000001	0,8823529	0,5555556
KIAA0593	0,6714801	0,87636364	0,7478092	0,5859375	0,72926825	1,3088236	0,47120413	0,6455445	0,29536423	0,6222791	0,46217108	1,1035008	1,0145454	1,0029197	0,34285718	2,705882	1,6666667
TIMELESS	0,17328519	0,047272723	0,095423564	0,22851562	0,09268292	0,2857143	0,101221636	0	0,40662253	0,012804098	0	0,19178084	0,16727272	0,15182482	0	0,058823526	0,22222224
SDF2	0,4115523	0,4218182	0,37000975	0,31640625	0,4609756	0,4159664	0,46073294	0,48910892	0,61192054	0,609475	0,41118422	0,304414	0,52	0,3810219	0,48571432	0,82352936	0,3888889
FUT8	0	0,02909091	0	0	0,11219511	0,010504202	0	0	0	0	0	0,08980214	0,10545455	0	0	0	0,05555556
il-TMP	0,07220216	0	0,06426485	0	0,026829269	0,067226894	0	0	0,100662254	0	0	0	0,14181818	0,05109489	0	0	0
CGI-62	0,016245486	0	0,07010711	0,091796875	0,07317073	0,13445379	0	0	0,011920529	0,043533932	0	0,06392694	0,018181818	0,17226277	0	0	0
GSS	0	0	0	0	0,009756098	0,056722693	0	0,55445546	0	0	0,13651316	0	0	0,07007299	0,11428572	0,41176468	0
KIAA0075	0,2039711	0,21454546	0,3739046	0,064453125	0,26829267	0,20168069	0,07678883	0,07722773	0	0,20486556	0	0,09893455	0	0,096350364	0,02857143	0,35294116	0,22222224
DKFZp586K0919	0,6516245	0,32	0,2278481	0	0,5829268	0,89075637	1,39267	0,6178218	0,9629139	1,0883483	0,11184211	0,15525115	1,0945455	0,20729926	0,2857143	0,058823526	0,16666669
KIAA0256	0,4151624	0,39454547	0,4712756	0,31445312	0,16341463	0,35714287	0,10471203	0,35049507	0,12980133	0,007682459	0,29934213	0,26331812	0,2981818	0,39124086	0,085714296	0,58823526	0,61111116
KIAA0105	0,7328519	0,88	1,0185004	0,7480469	0,70243895	0,5567227	0,54450256	0,32277226	0,14966887	0,45326507	0,43421054	0,2754947	0,3090909	0,5226277	0,25714287	1,8235292	1,7222222
KIAA0665	1,3664259	2,0018182	1,2872444	1,2011719	1,2560976	2,3004203	2,715532	1,1425743	3,3139071	3,3239439	1,9851974	2,5235922	2,090909	3,2364962	1,6285714	1,7647058	1,5000001
MYLE	3,9133573	4,345454	3,7176242	3,7675781	4,2756095	3,8529413	2,9633505	1,649505	3,157616	3,800256	2,8207238	2,8782346	4,4327273	2,3766425	2,8000002	2,352941	3,5555558
KIAA0073	0,31227434	0,38181818	0,71275556	0,41210938	0,54878044	0,3760504	0,090750426	0	0,043708608	0,2099872	0	0,25114155	0,14545454	0,16058394	0	0,41176468	0,33333337
HCAP-H	0,050541513	0,0690909	0,19863681	0	0,021951217	0	0	0	0,06887417	0	0,044407897	0	0	0	0	0	0
DJ167A19.1	0,47472918	0,9272727	0,49269718	0,48632812	0,69268286	0,84873956	0,6317626	0,47920793	1,0278145	0,95262486	0,6990132	0,6621005	0,48	0,69343066	0,62857145	1,235294	0,7222222
C4.4A	0,037906133	0,16363636	0,2882181	0	0,07804878	0,42016807	0,3420593	0,047524754	0,30596027	0,16389245	0,34375	0,28310505	0,014545455	0,08759124	0,2	0,35294116	0,22222224
	0,47653425	0,53090906	0,30963972	0,16210938	0,40975606	0,12605043	0,08376963	0,14455445	0,030463576	0,16901408	0,032894738	0,02130898	0,3272727	0,1620438	0	0,35294116	0,33333337
SMA5	0	0,06363636	0,027263876	0	0,12926829	0,15546219	0,06980802	0,017821781	0	0	0,026315792	0	0,010909091	0,010218978	0	0	0
KIAA0790	2,4963899	1,9254545	2,0720546	1,5703125	1,9463415	3,3235295	1,6893542	1,2633663	1,9483445	2,4071703	1,8519738	2,130898	3,843636	1,8437957	1,5142858	1,2941176	1,2777778
PLA2G6	0	0	0	0	0	0	0	0,24950495	0	0	0,23848686	0	0	0	0	0	0
JIK	0,037906133	0	0,017526777	0	0,22682926	0,05882353	0	0,057425745	0,12715232	0	0,026315792	0	0	0	0,02857143	0,11764705	0
JIK	0,12635379	0,20545454	0,056475174	0,11328125	0,2097561	0,30882353	0	0	0,03178808	0	0,04605263	0,27701676	0,10545455	0	0	0	0
CAT	2,3176892	2,7854545	3,3612466	2,8125	2,7829268	3,0189075	3,9546244	3,0376236	12,586755	5,4647884	5,7187505	5,1643834	4,345454	4,0656934	5,0857143	3,9411762	3,8333335
FHX	3,7581224	4,0745454	3,7195716	3,8847656	3,4048781	5,367647	3,0506105	2,5485148	2,9986753	2,6734955	3,901316	4,1354647	2,8690908	3,779562	4,0857143	6,294117	5,4444447
CIAO1	0,5306859	0,49272725	0,31937683	0,19726562	0,45853654	0,8235294	0,78883064	0,43366334	1,7059603	0,2637644	0,21217105	0,42161343	0,45818183	0,7751824	0,62857145	0,58823526	0,7777778
KIAA1033	0,5559566	0,6054545	0,6484907	0,7910156	0,86097556	0,77100843	0,3699825	0,045544554	0,16953643	0,24839948	0,19078949	0,6270929	0,33818182	0,61751825	0,05714286	0,82352936	1,3333335
COL11A2	0	0	0,122687444	0	0	0	0	0	0	0,005121639	0	0	0	0,035036497	0	0	0
KIAA1733	0,68772554	0,38	0,53943527	0,69140625	0,22926827	0,29411766	0,9458987	0,39009902	0,5390729	0,58130604	1,0953947	0,6103501	0,087272726	0,97226274	0,085714296	0,17647058	0
ADA	0,6155234	0,34181815	0,28042844	0,515625	0,5682926	0,45588237	0,3280977	0,7168317	0,98013246	0,8732394	0,3256579	0,5098935	0,8654545	0,69927007	0,8285715	0,11764705	0,22222224
	0,10830324	0,2090909	0,15579358	0,109375	0,19268292	0,111344546	0,03490401	0,21188118	0,050331127	0,1587708	0	0,11111112	0,06545454	0,15474454	0	0,11764705	0,22222224
NMT2	0,4115523	0,7709091	0,6601753	0,58203125	0,58780485	0,91176474	0,58638734	0,3960396	0,397351	0,36107555	0,31414476	0,672755	0,42909092	0,7927007	0,37142858	0,52941173	0,5
STK11	0,22021659	0,08545454	0,5063291	0,1171875	0,5341463	0,2752101	0,18848166	0	0,52185434	0,6350832	0,2319079	0,15068494	0,38181818	0,41897812	0	0,17647058	0,2777778
CDC42EP2	0,016245486	0	0,10321325	0	0	0	0,11169284	0,22376238	0	0	0,2631579	0,1324201	0	0	0,2	0	0
SUPT6H	0,4043321	0,32545453	0,44011685	0,05859375	0	0,04621849	0	0	0,29139072	0,17413573	0,19736843	0,52207005	0	0,3649635	0	0	0
CELSR1	0,20938627	0,13999999	0,1966894	0,1640625	0	0,12815127	0,16055845	0,16633663	0,03576159	0	0,19243422	0	0,087272726	0,07591241	0	0,058823526	0,2777778
CELSR1	0	0,027272727	0	0,119140625	0	0	0	0	0	0,08962868	0	0	0	0	0	0	0
DKFZp566B183	0,4314079	0,36363634	0,4537488	0,39648438	0,60243905	0,36554623	0,006980802	0,075247526	0	0,25096032	0,2894737	0,06392694	0,17818181	0,037956204	0,02857143	0,82352936	0,66666675
STX6	0,10649819	0,3290909	0,1674781	0,34375	0,40731707	0,5462185	0,041884813	0,31287128	0,041059602	0,18693984	0,077302635	0,21917808	0,087272726	0,52554744	0,14285715	0,2352941	0,2777778
hTIM44	0,2436823	0,37636364	0	0,22851562	0,13170731	0,487395	0,18499126	0	0,25960267	0	0,44901317	0,5022831	0,91636366	0,740146	0	0	0
KIAA0824	0,66425985	0,7472727	0,6932814	0,7636719	0,7707317	0,6092437	0,3734729	0,35643563	0,09933775	0,1587708	0,38980266	0,6240487	0,3018182	0,5576642	0,25714287	0,82352936	1,1111112
KIAA0417	0	0	0	0	0	0	0	0	0	0	0	0,0456621	0	0	0,02857143	0	0
TDPGD	0,11010829	0,22181816	0,0895813	0,203125	0,099999994	0,09243698	0	0,11089109	0,17483443	0,043533932	0,049342107	0,00304414	0,20727271	0,07883212	0,14285715	0,058823526	0,05555556
TDPGD	0,032490972	0,045454543	0,009737099	0,01171875	0,019512195	0,077731095	0,07329842	0	0	0	0	0,00456621	0,036363635	0,004379562	0	0	0
KIAA0191	0,5631769	0,9763636	0,9737099	0,6933594	0,58780485	0,71428573	0,3804537	0,28712872	0,24503312	0,36107555	0,4276316	0,5083714	0,45090905	1,0540146	0,4	0,9411764	1,2222223
D15Wsu75e	1,0415162	1,5818181	1,1684518	0,84375	0,9390243	0,552521	0,8830714	1,2772278	1,4675497	1,6773368	0,56085527	0,96347034	0,9236363	1,391241	2,5714288	0,7058823	0,7222222
EML1	0,6245487	0,5436363	0,6738072	0,5722656	0,5219512	0,4936975	0,3385689	0,5346535	0,26622516	0	0,6299342	0,44444448	0,28727272	0,49635035	0,48571432	0,82352936	0,88888896
	0,07039711	0,19454545	0,054527752	0,21484375	0,11951219	0,3004202	0,05584642	0	0,03576159	0,07682458	0,15625	0	0,043636363	0,119708024	0	0,35294116	0,2777778
FGF12	0,06859205	0,16727272	0,09347615	0,27929688	0,22926827	0,10504202	0,12914485	0,08910891	0	0,19974393	0,17598684	0	0,1490909	0,11386862	0,05714286	0,17647058	0,2777778
FGF12	1,3140794	2,7036362	4,6504383	2,3867188	3,4292684	1,8235295	3,577661	1,4158416	0,80529803	0,6299616	3,0493422	2,884323	3,010909	5,5124087	1,1714286	2,0588233	2,8888888
KIAA0656	0,04873646	0,1509091	0	0	0	0	0	0	0	0	0	0	0,21818182	0,059854012	0	0	0
MGC17515	0,22021659	0,22181816	0,20058423	0,375	0,30731708	0,21008404	0	0,45148513	0,51390725	0,117797695	0,40625003	0,23135465	0,003636364	0,51240873	0,17142859	0,41176468	0,3888889
IL15RA	0	0	0,074001946	0,017578125	0,0804878	0	0,10820243	0,1861386	0,26225165	0,06145967	0,21546054	0	0	0	0,37142858	0,11764705	0
EPHB2	0,33574006	0,3272727	0,23174293	0,31054688	0,2804878	0,36344537	0,15008725	0,17029704	0,26092717	0,42509604	0,25822368	0,28767124	0,18545453	0,22335766	0,17142859	0,17647058	0,16666669
C1orf21	0	0	0	0	0	0	0,006980802	0	0	0	0	0	0	0	0	0	0
DEME-6	0	0	0	0	0	0	0	0	0	0,117797695	0	0	0	0	0	0,058823526	0
hABC7	0,3610108	0,3363636	0,43622202	0,578125	0,35853657	0,2962185	0,46073294	0,18217821	0,30596027	0,5070422	0,4194079	0,29223746	0,22181816	0,21167883	0,17142859	0,2352941	0,33333337
BCKDHB	0	0,054545455	0	0,0546875	0,12682925	0	0	0	0	0,10755441	0,13980263	0	0	0,09489051	0	0,11764705	0,11111112
BCKDHB	0,09927797	0	0,081791624	0,015625	0,11951219	0,073529415	0	0	0	0,07682458	0,011513158	0,02739726	0,050909087	0,06569343	0	0,17647058	0,2777778
"BCKDHB; E1B"	0,37003607	0,0690909	0,2259007	0,037109375	0	0	0,031413607	0,2970297	0,030463576	0,14340588	0	0	0	0,068613134	0	0	0
KIAA0752	0,023465702	0,052727275	0,042843234	0,125	0,27804875	0,090336144	0	0,08514852	0	0,015364918	0,032894738	0,04261796	0,10909091	0,07737227	0	0	0,05555556
NY-REN-7	0,22021659	0,010909091	0,20253165	0,16015625	0,23414634	0,24159664	0,10820243	0,071287125	0,3112583	0,21510883	0	0,14003044	0,123636365	0,3328467	0,11428572	0,058823526	0,2777778
NY-REN-7	0,09205776	0,009090909	0	0	0	0,05252101	0,15357766	0	0,21986756	0	0,16282895	0	0	0	0	0	0
TM4SF11	0,10469314	0,22909091	0,13047712	0,25390625	0,47073168	0,14075631	0,18150085	0	0,111258276	0,03585147	0	0	0,21818182	0,096350364	0	0,058823526	0
TM4SF11	0,03610108	0,1290909	0,04479065	0	0	0	0	0	0	0	0,08223684	0,02739726	0	0	0	0	0,05555556
MRF2	1,2472923	1,4709091	1,2112951	1,1699219	2,792683	2,0189075	1,0610819	0,9247525	0,47152317	1,6235596	0,8552632	0,7990868	1,3709091	1,150365	0,97142863	1,4705882	1,6111113
KIAA0794	0,267148	0,17090908	0,14021422	0,234375	0,23902439	0,11554622	0,07678883	0,047524754	0,046357617	0,00256082	0,13486843	0,22222224	0,24727273	0,32846716	0	0,29411763	0,22222224
KIAA0910	0,22924186	0,101818174	0,14800389	0,39648438	0,21707316	0,100840345	0,26178008	0,12871286	0,14569536	0,12804097	0,17269738	0,12785389	0	0,07591241	0	0,2352941	0,2777778
CROT	0,15884475	0,018181818	0,027263876	0,015625	0	0,00210084	0	0,21980198	0,13642384	0,07426377	0,018092107	0,11263318	0	0,016058395	0,02857143	0,11764705	0,05555556
BN51T	0,67689526	0,5345454	0,8588121	0,61328125	0,8414634	1,0042017	0,48865616	0,37029704	0,8476821	1,0627401	0,5131579	0,7990868	0,78909093	1,0087591	0	0,58823526	0,44444448
KIAA0414	0,04873646	0,0690909	0,1966894	0,01953125	0,08536585	0,060924374	0	0	0	0,07682458	0	0,06240487	0,19636363	0	0	0	0
MGC3077	0,64981943	0,74545455	0,886076	0,6875	0,46585366	0,46008405	0,42931932	0,055445544	0,33774835	0,32266328	0,42598686	0,38812786	0,3090909	0,6160584	0,14285715	0,4705882	0,94444454
PRCOX	0,11732851	0,6054545	0,2862707	0,10546875	0,26585364	0	0,3734729	0,001980198	0,23973511	0,22279128	0,22532895	0,30136988	0,10909091	0,34014598	0,34285718	0,58823526	0,5555556
KIAA0939	0,23285197	0	0,12074002	0,06640625	0,32682925	0,14705883	0,097731225	0	0,17483443	0,27144688	0,15953948	0,11567733	0,09454545	0	0	0	0,44444448
DKFZp434B094	0,5415162	0,40545452	0,6290166	0,6621094	0,4512195	0,16386555	0,35951132	0	0,30331126	0,32010242	0,32072368	0,30136988	0,40363637	0,2189781	0	0,29411763	0,22222224
HOX3D	0,6516245	0,86727273	0,5530672	0,68359375	0	1,2857144	0,24432808	0,74851483	0,5509934	0,80665815	0,7927632	0,45966518	0,50545454	0	0,34285718	1,0588235	0,66666675
F2R	0,02707581	0,05818182	0,003894839	0,0390625	0,06829268	0,071428575	0,07678883	0,045544554	0,046357617	0,07426377	0	0,03196347	0,08	0,035036497	0,02857143	0	0,05555556
C6	4,151624	7,3381815	4,395326	5,0820312	5,697561	3,7079833	5,441535	4,819802	3,6847684	4,189501	4,4095397	3,9878235	5,8181815	4,9357667	4,0857143	3,9999998	6,1111116
RPC39	0,050541513	0,06363636	0	0	0,053658538	0	0	0,14059405	0,07019868	0,14852753	0	0,00456621	0	0	0,05714286	0,058823526	0,05555556
AKAP18	0	0	0	0,091796875	0	0,13865547	0,3036649	0,071287125	0,095364235	0,08450704	0,12993422	0	0,08363636	0	0	0	0
	0	0,06727272	0	0,103515625	0	0	0	0	0	0	0	0,05631659	0	0	0	0	0
RFNG	0	0	0,21616359	0	0,07560975	0	0,21640486	0	0	0	0,25986844	0	0	0	0	0	0,11111112
AMACR	0,21119131	0,39999998	0,19474196	0,34375	0,0804878	0,5252101	0,47120413	0	0,60264903	0,32522407	0,4457237	0,5783866	0,09454545	0,70948905	0	0,35294116	0,22222224
KIAA0524	0	0,15454546	0	0	0	0	0	0	0	0	0	0,17503805	0	0	0	0,058823526	0
KIAA1034	0	0	0,10710809	0,02734375	0,048780486	0,09243698	0,19197206	0,06732673	0,16556291	0	0,24342106	0,18417048	0	0,21751824	0,05714286	0,058823526	0,05555556
PPFIBP2	0,7743682	0,76	0,6445959	0,8300781	0,9170731	1,0945379	0,7260034	0,41386136	1,4582782	0,9910372	0,56250006	1,0273973	0,8727273	0,6846715	0,6571429	0,41176468	0,2777778
