File Name ()*			G01.xls	G02.xls	G03.xls	G04.xls	G05.xls	G06.XLS	G07.XLS	G09.XLS	G10.XLS	G11.XLS	G12.XLS	G13.XLS	G14.XLS	G15.XLS	G16.XLS	G17.XLS	G18.XLS
39223_at		AL096749	0	0,16	0,10321325	0,1640625	0	0	0	0	0	0,20742638	0	0	0,0690909	0	0	0	0
39224_at	KIAA0580	AB011152	0	0,098181814	0	0,099609375	0,012195122	0,077731095	0	0	0,030463576	0,07682458	0,08881579	0,11111112	0	0,1649635	0,05714286	0,11764705	0,11111112
39225_at	AGPS	Y09443	0,22382669	0,13636363	0,25121713	0,078125	0,35365853	0,15336135	0,3211169	0	0,026490066	0,19206147	0,19407895	0,07762557	0,036363635	0,20875913	0	0,11764705	0,11111112
39226_at	CD3G	X06026	0	0	0	0	0	0,006302522	0	0	0	0	0	0	0	0	0	0	0
39227_at	KIAA0283	AB006621	0,023465702	0,025454544	0,040895812	0,08984375	0	0	0	0	0,010596027	0	0	0	0,15636364	0	0,02857143	0	0
39228_at	SDCCAG1	T83979	0	0,11818182	0,30185005	0,2265625	0,002439024	0,19537815	0,3420593	0,07722773	0,08344371	0,11267606	0,11348685	0,13089803	0	0,26861313	0	0,4705882	0,2777778
39229_at	SDCCAG1	W27883	0,111913346	0,30363637	0,21226874	0,17578125	0,048780486	0,30252102	0,25130886	0,25742573	0,09403973	0,49167737	0,17927632	0,17199393	0,34545454	0,097810216	0,05714286	0,17647058	0,05555556
39230_at	APOBEC3B	AL022318	0,39530683	0,18727273	0,16358325	0,064453125	0,5121951	0,53361344	0,46771374	0,32277226	0,28476822	0,46606916	0,5197369	0,47945207	0,62545455	0,25839418	0,48571432	0,35294116	0,16666669
39231_at	CHD1	AF006513	0,33212993	0,6909091	0,6037001	0,46484375	0,60975605	0,6407563	0,37696332	0,3029703	0,15496689	0,5224072	0,2631579	0,24657537	0,28727272	0,29927006	0,22857144	0,29411763	0,3888889
39232_at	LIMS1	U09284	0,34657037	0,29454547	0,22200584	0,32421875	0,27560976	0,17226891	0,43630013	0,15643564	0,08476821	0,16645327	0,087171055	0,13546424	0,010909091	0,42481753	0,11428572	0,58823526	0,3888889
39233_at	MRE11A	U37359	0	0,0690909	0	0	0	0,025210086	0	0	0,11390729	0	0	0	0,05818182	0,037956204	0	0	0,05555556
39234_at	DKFZp586I111	AL050131	0,47292417	0,16909091	0	0	0	0,22058824	0	0	0,47152317	0	0,2894737	0,22831051	0	0,12262773	0	0	0
39235_at	"MGC19595; R30923_1"	AC003038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39236_s_at	DKFZp434A091	AL050372	0,6155234	0,3090909	0,49659202	0	0,048780486	0	0,15008725	0	0,4370861	0	0,28453946	0,22831051	0,010909091	0,58978105	0,17142859	0,29411763	0
39237_at	MAPKAPK3	U43784	0	0	0,21421617	0	0,19756098	0	0	0,38019803	0	0,2663252	0	0	0,101818174	0,35182482	0,02857143	0	0
39238_at	Fus-2	AF040705	0	0	0,07789679	0	0,009756098	0	0	0	0,29933774	0	0,32894737	0,1780822	0	0,13284671	0	0	0
39239_at	CD8B1	X13444	0,35018048	0,09454545	0,23174293	0,43554688	0,42682925	0,28151262	0	0	0	0,48143405	0,19078949	0,238965	0,57454544	0	0,05714286	0	0
39240_at	KIAA0578	AB011150	0,17689529	0,16909091	0,10710809	0,19335938	0,37317073	0,23109244	0,2687609	0	0,21456955	0,1715749	0,15625	0,22070016	0,20727271	0,13576643	0,14285715	0,2352941	0,16666669
39241_at	CA1	M33987	0	0	0,025316456	0,17382812	0	0	0	0	0	0,18181819	0,069078945	0,09893455	0,13090909	0,13430656	0	0,11764705	0,11111112
39242_at	Syt V	X96783	0	0	0	0	0	0	0	0	0	0,015364918	0	0	0	0	0	0	0
39243_s_at	PSIP2	U94319	0,6245487	0,4963636	0,79454726	0,73828125	0,89268285	0,84453785	0,35951132	0,3663366	0,26622516	0,30985916	0,39967105	0,3652968	0,35999998	0,25401458	0,2	0,52941173	1,6111113
39244_at	RAB4	M28211	0	0,16727272	0,13631938	0,056640625	0,012195122	0	0	0	0	0	0	0	0	0	0	0,17647058	0
39245_at		U72507	0,30505413	0,2581818	0,2882181	0,28320312	0	0,21638657	0,3804537	0,33465347	0	0,16133164	0,35526317	0,5281583	0,2690909	0,35766423	0,2	0,29411763	0,16666669
39246_at	STAG1	Z75330	0,02707581	0	0,09737098	0	0,11219511	0,014705882	0	0,055445544	0,03178808	0,010243278	0,108552635	0	0,12	0,010218978	0	0,058823526	0,05555556
39247_at	ABCC6	U66689	0,15884475	0,098181814	0,13047712	0	0,121951215	0,081932776	0	0,037623763	0	0	0,14638157	0,080669716	0,12	0,03941606	0	0,11764705	0
39248_at	AQP3	N74607	0,22021659	0,2672727	0,25900683	0,125	0,3926829	0	0,8132634	0,34059408	0,14039735	0	0,34210527	0,38812786	0,3309091	0,2642336	0	0,11764705	0,11111112
39249_at	AQP3	AB001325	0,14079422	0	0,20058423	0	0	0	0	0	0,21721853	0	0,18256581	0,09589042	0	0,083211675	0	0,058823526	0
39250_at	nov	X96584	0,014440432	0	0,042843234	0,09765625	0	0,15336135	0,045375213	0	0	0,028169015	0,1332237	0	0,12	0,08175182	0	0,058823526	0
39251_at	CCNC	M74091	0,046931405	0,061818182	0,14216164	0,009765625	0,14878048	0,084033616	0,041884813	0	0,17748344	0,14852753	0,036184214	0,15829529	0	0,005839416	0,05714286	0	0,11111112
39252_at	SCS	AF058954	0,075812265	0,06545454	0,054527752	0,05859375	0,058536585	0	0	0	0,018543046	0,07426377	0	0	0	0	0	0	0
39253_s_at	RALA	M29893	0,45487362	0,64181817	0,70691335	0,73828125	0,33658537	0,5168067	0,06980802	0,120792076	0,07152318	0,2535211	0,23519738	0,21308981	0,2509091	0,54744524	0,11428572	0,52941173	0,5555556
39254_at	DKFZp564G013	AL050011	0,15884475	0,13454545	0	0	0,1512195	0,3067227	0	0	0,025165563	0	0	0,07001522	0	0,14744526	0	0	0
39255_at	PROC	X02750	0,30144402	0,18727273	0,38753653	0,31835938	0,2097561	0,46848738	0,43630013	0,033663366	0,32715234	0,48399487	0,2680921	0,36377475	0	0,5021898	0,2	0,35294116	0,44444448
39256_at	ap-2rep	AJ243274	0,14801443	0,43636364	0,17526777	0,33984375	0	0,3004202	0	0,057425745	0	0,57106274	0	0,15981735	0	0,18832116	0,05714286	0	0,05555556
39257_at	KLF12	AI754391	0	0,009090909	0,19863681	0,072265625	0,1097561	0,12394959	0,010471203	0,041584156	0,17615895	0,12035851	0,09210526	0,30289194	0,003636364	0,19270073	0	0,2352941	0,11111112
39258_at	FLJ20552	AI627877	0	0	0	0	0,048780486	0,0882353	0,48865616	0	0	0,340589	0	0	0	0	0,6	0	0
39259_at		AI189123	0,06317689	0,043636363	0	0,07421875	0	0	0,17102966	0	0,08874172	0,09731114	0,001644737	0,02739726	0	0	0	0	0
39260_at	MCT	U59185	0,0902527	0	0,017526777	0,0234375	0,30731708	0,063025214	0,05933682	0	0,011920529	0,1587708	0,069078945	0	0,05818182	0,06715328	0,02857143	0,11764705	0,2777778
39261_at	HKR3	L16896	0,2906137	0,003636364	0,005842259	0	0	0,4936975	0,15357766	0,047524754	0,8900662	0	0,027960528	0,21765603	0,20727271	0,20145985	0,25714287	0,11764705	0,16666669
39262_at	HSU79266	U79266	0,2906137	0,11818182	0,2064265	0	0,19999999	0	0	0,071287125	0,121854305	0	0,16611843	0,4611872	0,14545454	0,3489051	0	0,11764705	0
39263_at	P69 2-5A synthetase	M87434	0,4981949	0,46363634	0,3271665	0,47265625	0,49024388	0,41806722	0,24432808	0,22574256	0,49271524	0,8015365	0,43585527	0,43378997	0,5090909	0,51532847	0,37142858	0,29411763	0,44444448
39264_at	P69 2-5A synthetase	M87284	0,11913356	0,09454545	0,14800389	0,27929688	0,102439016	0	0,19895285	0	0,07682119	0,030729836	0	0,100456625	0,090909086	0,04525547	0,02857143	0	0
39265_at	KIAA0525	AB011097	0	0,001818182	0,081791624	0	0,060975607	0,004201681	0	0	0	0,14852753	0,032894738	0	0	0	0	0	0
39266_at		AF070632	0,7978339	1,2981818	1,3008764	0,99609375	1,2219511	0,6386555	0,95986027	0,36831683	0,5615894	0,59411013	0,4638158	1,0106546	0,61090904	0,94306564	0,34285718	1,235294	1,8333334
39267_at	PGM3	AF102265	0,2039711	0,092727266	0,23369037	0	0,20731707	0,12184875	0,041884813	0,10891089	0,10463576	0,2586428	0,12828948	0,123287685	0,19272727	0,11678832	0	0,058823526	0,11111112
39268_at	KCNF1	AF033382	0,18231046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39269_at	RFC3	L07541	0,08664259	0	0,050632913	0,072265625	0,07317073	0,12184875	0	0	0	0	0	0	0,12727273	0	0	0,058823526	0
39270_at	CD209L	AB015629	0	0	0	0,0546875	0	0,05882353	0	0	0	0	0	0	0	0	0	0	0
39271_at	RAB4B	AA461365	0,12274367	0,17272727	0,050632913	0,1875	0,09268292	0,15546219	0,3141361	0,22376238	0,30728477	0,3175416	0,13815789	0,3363775	0,050909087	0,41751826	0,2	0,17647058	0,05555556
39272_g_at	RAB4B	AA461365	0,014440432	0,036363635	0	0	0	0	0	0	0	0	0	0	0,010909091	0	0	0,11764705	0,05555556
39273_at	"SH2D1A; LYP; SAP; XLP; DSHP; EBVS; IMD5; XLPD; MTCP1"	AL022718	0	0	0,035053555	0,0078125	0	0,15126051	0	0	0	0	0	0	0	0	0	0	0
39274_at	NUP62	X58521	0,18231046	0,06545454	0,04868549	0,29492188	0,2317073	0	0,17452005	0,11485149	0,18807946	0,012804098	0,20888159	0,01369863	0,19272727	0,21313868	0	0	0
39275_at	CCHL1A1	M76558	0,15162453	0,096363634	0,027263876	0,078125	0,058536585	0	0	0	0	0	0,060855266	0,0761035	0	0	0	0	0
39276_g_at	CCHL1A1	M76558	0,07220216	0	0,05842259	0	0	0	0	0	0	0,015364918	0	0	0	0	0	0	0
39277_at	OSMRB	U60805	0,2906137	0,103636354	0,07984421	0,025390625	0	0	0	0,005940594	0,06887417	0	0,15460527	0,07153729	0	0,017518248	0	0,058823526	0,11111112
39278_at	TGM4	U31905	0	0	0,042843234	0	0	0	0	0	0	0	0,13815789	0	0,31636363	0,004379562	0	0	0
39279_at	tgf-beta	M60315	0	0	0	0,013671875	0,16341463	0,16806723	0	0	0,0397351	0,04609475	0,095394745	0,09893455	0,18545453	0	0	0	0
39280_at	CTG4a	U80744	0,23285197	0,15272726	0,28042844	0,26171875	0,1097561	0,31722692	0,045375213	0,24752475	0,33907285	0,012804098	0,12993422	0,325723	0,025454544	0,19854015	0,17142859	0	0,16666669
39281_at	ARHGEF11/KIAA0380	AB002378	0	0	0,20447907	0	0,08780487	0,018907564	0	0	0	0,09731114	0	0,04718417	0	0,07007299	0	0	0
39282_at	LOC120526	AL050199	0	0,021818181	0	0	0,107317075	0,077731095	0,07678883	0	0,014569537	0,007682459	0	0,02739726	0	0,013138685	0	0	0
39283_at	APXL	X83543	0,23285197	0,17999999	0	0,068359375	0,30487803	0,22268909	0,06980802	0	0,14569536	0,023047375	0,16611843	0,2952816	0,007272727	0,035036497	0,17142859	0,41176468	0,22222224
39284_at	pBAT-11	D82326	0,18231046	0,16727272	0,14410906	0,115234375	0,22439022	0,18487395	0,19895285	0,023762377	0,24105962	0,12804097	0,049342107	0,057838663	0,061818182	0,14452554	0,11428572	0,35294116	0,22222224
39285_at	PCYT1A	L28957	0,19494584	0,19818181	0,06231743	0	0	0	0,052356016	0	0,037086092	0,17413573	0,1069079	0,30898023	0,18545453	0	0,085714296	0	0
39286_at	TOB2	D64109	1,7888085	1,3236364	3,8422592	2,1972656	0,84878045	5,1785717	5,720767	1,1425743	2,4596026	0,80665815	2,868421	3,7945209	1,1381818	3,2321167	4,3428574	1,5882353	0,5555556
39287_at		AL050219	0,19314077	0,23454544	0,056475174	0,1015625	0,065853655	0,069327734	0,3699825	0,24554454	0,26225165	0,17669655	0,41118422	0,27092847	0,28363636	0,29051095	0,22857144	0,17647058	0,16666669
39288_at	NECL1	AI951798	0,25270757	0,050909087	0	0,19140625	0,3195122	0	0,11867364	0	0	0	0,25493422	0,2846271	0,16	0,38540146	0,11428572	0	0
39289_at	FLJ36754	AA143021	0,133574	0	0	0,052734375	0	0	0	0	0	0	0,049342107	0	0	0,035036497	0	0	0
39290_f_at	PAI-RBP1	W28257	0,26173285	0,36363634	0,3544304	0,6230469	0,6829268	0,2857143	0,17102966	0,56435645	0,21059602	0,28681177	0,37664473	0,18569255	0,45090905	0,28613138	0,4	0,17647058	0,2777778
39291_at	PHKA 1	X73874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39292_r_at	TIF1	AF009353	0,15884475	0,21636362	0,3953262	0,13476562	0,47560975	0,28781512	0,12216404	0,057425745	0,16688742	0,09475032	0,24177632	0,19634703	0,16727272	0,12846716	0,11428572	0,17647058	0,44444448
39293_at	galT4	Y15062	0,09927797	0,14363636	0	0	0,13414633	0,16596639	0	0,061386134	0,06754967	0,05633803	0,08388158	0,092846274	0,15636364	0,14452554	0,05714286	0,11764705	0,05555556
39294_at	NR2F1	X16155	0,40252703	0,5109091	0,80038947	0,90234375	0,07804878	0,56512606	0,23036647	0,18217821	0,13509934	0,4199744	0,39309213	0,369863	0,6036364	0,9284671	0,05714286	0,17647058	0,22222224
39295_s_at	ArgBP2a	AF049884	1,070397	1,1836363	1,7799417	1,1914062	0,99268293	3,1113448	2,4991271	0,47722772	0,38807946	2,553137	0,28453946	0,66362256	1,92	1,1956204	0,25714287	0,99999994	0,5
39296_at	LOC150759	W28319	0	0	0	0,09375	0	0	0,18848166	0,15643564	0,37483442	0,1049936	0	0	0,24727273	0	0,37142858	0	0,11111112
39297_at	CAGR1	U38810	0	0,016363636	0,023369037	0	0,056097556	0,037815128	0,048865613	0	0,013245033	0,087067865	0,001644737	0,016742771	0	0	0	0,058823526	0
39298_at	ST3Gal VI	AB022918	0	0,3018182	0,08373905	0,26171875	0,6414634	0,5252101	0,2966841	0,2811881	0,001324503	0,10755441	0,11677632	0,13089803	0,047272723	0,26277372	0,2	0,4705882	0,61111116
39299_at	KIAA0971	AB023188	0,09386281	0,07454545	0,052580334	0,099609375	0,07804878	0,12605043	0	0	0	0	0	0,08828007	0	0,020437956	0	0,17647058	0,16666669
392_g_at	PPP5	X89416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39300_at	CALML3	M36707	0	0	0,095423564	0,17578125	0,007317073	0,05252101	0,12914485	0,20792079	0,045033112	0	0,1694079	0	0,047272723	0	0,02857143	0	0
39301_at	nCL1	X85030	0	0,39999998	0	0	0	0	0,06980802	0	0	0	0,33059213	0,10958904	0,35636362	0	0	0,058823526	0
39302_at	DSC2	X56807	0,077617325	0,018181818	0,081791624	0,0703125	0,11951219	0,014705882	0,20244327	0,104950495	0,0781457	0	0,057565793	0,00152207	0,1381818	0,02627737	0,02857143	0,058823526	0,22222224
39303_at	beta-TRCP	Y14153	0,046931405	0,19636363	0,2278481	0	0	0	0	0	0,055629138	0,1049936	0	0	0	0	0	0,058823526	0
39304_g_at	beta-TRCP	Y14153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39305_at	BTRC	AI191826	0	0	0	0	0	0,069327734	0	0	0	0	0,06414474	0	0	0	0	0	0
39306_at	PRSS16	AF052514	0,5036101	0,5436363	0,5764362	0,5566406	0,76341456	0,41806722	0,62129134	0,4613861	0,40397352	0,45070425	0,7615132	0,4611872	0,58909094	0,6131387	0,22857144	0,4705882	0,5555556
39307_s_at	CLTB	X81637	2,0451262	2,510909	2,6601756	2,1601562	1,8829267	2,5042017	1,923211	1,7821782	4,5960264	1,4545455	0,6463816	3,3774734	0,9781818	3,3328466	1,9714286	2,5882351	2,5555556
39308_r_at	CLTB	X81637	1,1967509	1,5490909	1,5676728	1,0234375	1,0170732	1,7457983	1,1239091	1,6277227	3,2132452	1,9667095	1,975329	3,0350077	1,1454545	2,7343066	1,8571429	1,6470587	2
39309_at	BK-2	M88714	0,6425992	0,4872727	0,63680625	0,28320312	0,61951214	0,61764705	0,006980802	0,33069307	0,6993377	0,7221511	0,6496711	0,4003044	0,67636365	0,50948906	0,77142864	0,7058823	0,66666675
39310_at	B2-bradykinin receptor gene	X86163	0,22021659	0,23636363	0,11684518	0,31640625	0,1902439	0,28781512	0,3211169	0,26534653	0,25562912	0,15108836	0,12993422	0,17351598	0,2690909	0,1839416	0,25714287	0,29411763	0,11111112
39311_at	FOLR1	AF000381	0	0	0	0,072265625	0,19512194	0,10714286	0	0	0,10860927	0	0,08881579	0,35312027	0	0,20729926	0	0,058823526	0,2777778
39312_r_at		AI032872	0,01805054	0	0	0	0,0804878	0	0,02792321	0	0	0	0	0,019786911	0	0	0,02857143	0	0
39313_at	KIAA0344	AB002342	0,22563176	0,04	0,255112	0,15039062	0,1804878	0,13655463	0,26527047	0,100990094	0,034437086	0,39180538	0,097039476	0,14307459	0,13454545	0,13576643	0,17142859	0,11764705	0,22222224
39314_at	ACVR2B	X77533	0,09566787	0,37454545	0,18500488	0,13476562	0	0,43907565	0,6736474	0	0	0,07170294	0	0	0	0,46277374	0,2857143	0,058823526	0
39315_at	KIAA0003	D13628	1,0162454	0,7363636	1,6825707	1,4160156	0,39756095	1,0966387	1,2216403	0,20792079	0,9192053	0,20230474	0,6282895	1,9665145	0,7854545	2,2875912	0,62857145	1,235294	1,8888891
39316_at	RAB40C	AI935153	0,005415162	0,003636364	0,07789679	0,099609375	0	0	0,020942407	0	0,2768212	0	0,11184211	0,14307459	0,32363635	0,05693431	0	0	0,16666669
39317_at	CMAH	D86324	0,4368231	0,32	0,24342747	0,33007812	0,38292682	0,037815128	0,08027922	0,015841585	0,14172184	0,14340588	0	0,03500761	0,047272723	0,3810219	0,11428572	0,11764705	0,5
39318_at	TCL1	X82240	0	0	0,16358325	0,13867188	0,07804878	0	0	0,17029704	0	0	0	0,14155252	0	0,10510948	0	0,11764705	0
39319_at	LCP2	U20158	0,08122743	0	0	0	0,048780486	0,16806723	0	0	0,14304636	0,023047375	0	0,07001522	0,17090908	0,02919708	0	0	0,05555556
39320_at	IL1BCE	U13697	0	0	0	0	0,01707317	0	0	0	0	0,081946224	0	0,024353122	0	0	0	0	0
39321_at	GABRA5	L08485	0,014440432	0,047272723	0,101265825	0,115234375	0,043902434	0	0	0	0,121854305	0	0,016447369	0	0	0,04671533	0,02857143	0	0,05555556
39322_at	FLJ12587	AL109693	0,3140794	0,40363637	0,43427458	0,080078125	0	0	0,5759162	0	0	0,5326504	0,36019737	0,4170472	0,35999998	0,12700729	0	0	0
39323_at	PPI5PIV	U45974	0,16425993	0,08545454	0	0,029296875	0,47804877	0,16176471	0,13263524	0	0,30728477	0,33290654	0,06414474	0,30136988	0,37454545	0,25693431	0	0,29411763	0,2777778
39324_at		AL050078	0,0902527	0,30545452	0,54722494	0,3125	0,2195122	0,10714286	0,15008725	0,16831683	0,054304633	0,0665813	0,12664475	0,34398785	0,11272726	0,45255473	0,05714286	0,4705882	0,7777778
39325_at	EBAF	U81523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39326_at	ATP6V0A1	Z71460	0,42238262	0,11818182	0,52190846	0,015625	0,19756098	1,0441177	0,9179754	0	0,57350993	1,2727273	0,12993422	0	0,1890909	0,15182482	0,25714287	0,4705882	0,61111116
39327_at	KIAA0230	D86983	3,6480143	4,0072727	3,896787	2,0839844	3,292683	6,5693283	6,631762	3,5366337	4,892715	4,4148526	4,5361843	6,4429226	5,5418177	3,9153285	3,314286	2,705882	2,388889
39328_at	HMGCR	M11058	0,09205776	0,099999994	0,074001946	0	0,2414634	0,10294118	0	0	0	0,06145967	0,07894737	0,15677322	0,050909087	0,07445255	0	0,11764705	0,05555556
39329_at	ACTN1	X15804	1,6263536	2,2818182	1,8169427	1,8339844	2,6317072	2,6890757	1,2076787	1,2673267	3,2	3,1165173	1,6776316	2,6560123	1,4218181	1,849635	0,77142864	5,1176467	4,3333335
39330_s_at	ACTN1	M95178	0,36642596	0,47090906	0,42064267	0,46484375	0,38292682	0,74579835	0,6980802	0,24950495	0,34172183	0,9014085	0,018092107	0,36377475	0,6581818	0,20583943	0	0,11764705	0,11111112
39331_at	TUBB	X79535	1,8194945	2,752727	2,5024343	2,3671875	3,326829	2,7436976	1,7731237	2,0277228	5,4543047	3,9948785	1,6875	1,4277018	1,2727273	3,6058395	5,0857143	5,9999995	4,8333335
39332_at	TUBB	AF035316	1,2003609	0,8218182	1,0866601	0,8222656	1,4560975	1,6470588	1,165794	0,2811881	0,99735105	1,5416133	0,8289474	0,67884326	1,8145454	0,5985401	0,34285718	0,58823526	0,5555556
39333_at	COL4A1	M26576	1,2815883	2,0890908	1,4761442	1,5039062	2,6682925	2,4159665	0,80628264	0,9148515	1,5456953	1,9974393	1,950658	1,5144597	1,7127272	1,6934307	0,48571432	1,235294	1,9444445
39334_s_at	PEAS	L10377	0,49277973	0,2690909	0,2648491	0,296875	0	0	0,16404885	0,1980198	0	0,46862996	0,13651316	0	0,11636364	0,06277373	0	0,11764705	0
39335_at	EIF5A	AI074025	0,42779782	0,3109091	0,29990262	0,4453125	0,47560975	0,48529413	0,46422336	0	0,8900662	0,44814342	0,6907895	0,8599696	0,5163636	0,4569343	0,2	0,058823526	0
39336_at	ADP-ribosylation factor 3	M74491	1,6534295	1,6581817	1,4644595	1,2324219	1,6292683	1,472689	1,4694588	0,73663366	1,821192	2,4737515	1,0493422	1,1187215	1,6472727	1,1649635	0,8857143	1,352941	1,1111112
39337_at	H2AFZ	M37583	0,4711191	0,5363636	0,5296982	0,6347656	0,35365853	0,35924372	0,22687607	0,09504951	0,018543046	0,32522407	0,1513158	0,08980214	0	0,26569343	0,02857143	1,4117646	1,1666666
39338_at	S100A10	AI201310	1,9747292	2,6654546	1,805258	2,1621094	4,0609756	2,2710085	2,6143105	1,4297029	1,1298014	3,6235595	0,9177632	0,7351598	1,0218182	1,8627737	1,9714286	1,7058823	2,2222223
39339_at	KIAA0792	AB018335	0,9981949	1,0654545	0,7497566	0,74609375	1,2414634	1,0357143	0,7434554	0,6059406	2,9536424	1,0678618	1,2154605	2,1552513	0,8836363	1,2218977	0,8285715	0,8823529	1
39340_at	HEXA	M16424	0,030685918	0	0,07594937	0,3671875	0,41463414	0,76470596	0,101221636	0	0	0,8476312	0	0	0,45090905	0	0	0,11764705	0
39341_at	TRIP6	AJ001902	2,8465703	1,9927272	3,211295	3,1289062	3,5439024	3,0693278	1,4694588	1,120792	5,6410594	3,6568503	1,725329	4,817352	2,8545454	4,1255474	1,9142858	2,9411764	3,0555558
39342_at	MARS	X94754	0,63898915	0,72181815	0,87828624	0,59765625	0,6390244	0,72268915	0,53054094	0,7168317	0,62384105	0,88348275	0,61184216	0,7092846	0,75272727	0,5941606	0,6	0,76470584	0,61111116
39343_at	HSU53209	AW026656	0,37545124	0,44	0,49269718	0,7109375	0,4195122	0,71848744	0,85514826	0,85148513	0,9377484	0,6222791	0,3388158	0,6453577	0,86909086	0,8963504	0,25714287	0,29411763	0,5555556
39344_at	htra-2 alpha	U53209	0,5216606	0,59818184	0,60759497	0,26171875	0,62439024	0,49159664	0,2757417	0,25346535	0,22384106	0,36107555	0,25657895	0,3105023	0,25454545	0,46277374	0,22857144	0,4705882	0,5555556
39345_at	NPC2	AI525834	5,048736	7,0654545	7,164557	6,2382812	8,797561	9,6869755	5,0401387	3,2336633	8,407947	8,814341	3,7911186	5,234399	3,92	5,7167883	3,7428575	7,941176	7,277778
39346_at	p62	M88108	1,2978339	1,4090909	1,4449854	1,3398438	1,704878	1,3445379	0,70157063	0,6554455	0,4357616	1,0755442	0,87500006	0,93455106	1,1636363	0,8729927	0,17142859	1,1176469	1,1111112
39347_at	AP17	X97074	2,8014438	2,101818	3,2794547	2,0957031	2,1560974	4,2605042	3,1273992	2,9960396	6,6039734	4,033291	2,6957238	4,2678843	1,4618182	3,8175182	3,1428573	3,8823526	3,0555558
39348_at	HRMT1L1	X99209	0,9277978	0,9236363	1,6845181	1,0917969	1,0682926	1,6827731	1,0087259	0,24356435	1,6701987	0,8604353	0,93914473	1,0532725	0,8618182	0,9897811	0,74285716	1,4705882	1,5555556
39349_at	HRMT1L1	U79286	0,12815884	0,16	0,04868549	0,16601562	0	0	0	0	0,087417215	0,07170294	0	0,00152207	0,047272723	0,04379562	0,11428572	0,11764705	0,16666669
39350_at	OCI5	U50410	0,70758116	0,43272725	1,1684518	0,88671875	0,64634144	0,5252101	1,0680628	0,38613862	1,2423842	0,22023049	0,43750003	0,6149163	0,20363635	0,7124087	0,8857143	0,58823526	1,6666667
39351_at	CD59	M84349	1,841155	2,6854544	2,8938658	2,3398438	3,4170732	2,4831934	3,3123906	2,491089	2,6463575	2,143406	1,5740131	2,386606	1,970909	3,7036495	1,8857143	5,352941	5,2222223
39352_at	thyroid-stimulating hormone alpha subunit, TSH alpha	S70585	0,003610108	0	0,07205453	0	0	0,0987395	0,010471203	0	0	0	0	0	0	0	0	0	0,05555556
39353_at	HSPE1	AI912041	1,7671479	2,0836363	1,9746836	1,2714844	2,2658536	1,4054623	0,80279225	0,44158414	0,5311258	1,646607	0,78618425	0,76712334	0,95272726	1,5036496	0,6571429	2,352941	2,777778
39354_at	KIAA0106	D14662	2,474729	2,2672727	2,7906525	1,6875	2,2804878	2,0189075	1,148342	1,0653465	0,7218543	1,4699104	1,4342105	0,6712329	1,8436363	1,389781	1,5428573	3,3529408	5,277778
39355_at	RNase	X76388	0,07039711	0,06727272	0,11295035	0,20117188	0,30487803	0,10504202	0	0,051485147	0	0,05633803	0,057565793	0,14916287	0,07636363	0,15036497	0	0,17647058	0,22222224
39356_at	KIAA0439	AB007899	0,5920577	0,79818183	1,3378773	0,875	0,7	1,3844539	0,9144851	0,7405941	0,54966885	0,38412294	0,66118425	0,52663624	0,73818177	0,6452555	0,6	1,0588235	1,0555556
39357_at	C2f	U72514	0,54332125	0,8181818	0,7185979	0,5019531	0,4804878	0,70378155	0,3141361	0	0,121854305	0,3431498	0,18421052	0,04718417	0,4872727	0,15620437	0,085714296	0,41176468	0,2777778
