# Input,ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
c1qb,"1,2,5,6-dibenzanthracene",C026486,53-70-3,C1QB,713,Mus musculus,10090,"1,2,5,6-dibenzanthracene results in decreased expression of C1QB mRNA",decreases^expression,26377693
sec31a,Propylthiouracil,D011441,51-52-5,SEC31A,22872,Rattus norvegicus,10116,Propylthiouracil results in decreased expression of SEC31A mRNA,decreases^expression,30047161
sec31a,Propylthiouracil,D011441,51-52-5,SEC31A,22872,Rattus norvegicus,10116,Propylthiouracil results in increased expression of SEC31A mRNA,increases^expression,22504374
sec31a,Quercetin,D011794,117-39-5,SEC31A,22872,Homo sapiens,9606,Quercetin results in decreased phosphorylation of SEC31A protein,decreases^phosphorylation,35688186
sec31a,Resveratrol,D000077185,,SEC31A,22872,Mus musculus,10090,Resveratrol results in increased expression of SEC31A protein,increases^expression,25505154
sec31a,Selenium,D012643,7782-49-2,SEC31A,22872,Homo sapiens,9606,[Selenium co-treated with Vitamin E] results in decreased expression of SEC31A mRNA,affects^cotreatment|decreases^expression,19244175
sec31a,Silicon Dioxide,D012822,7631-86-9,SEC31A,22872,Homo sapiens,9606,Silicon Dioxide results in decreased expression of SEC31A mRNA,decreases^expression,25351596
sec31a,sodium arsenite,C017947,13768-07-5,SEC31A,22872,Homo sapiens,9606,sodium arsenite affects the expression of SEC31A mRNA,affects^expression,29319823
sec31a,sodium arsenite,C017947,13768-07-5,SEC31A,22872,Homo sapiens,9606,sodium arsenite results in decreased expression of SEC31A mRNA,decreases^expression,28595984
sec31a,sodium arsenite,C017947,13768-07-5,SEC31A,22872,Rattus norvegicus,10116,sodium arsenite results in increased expression of SEC31A protein,increases^expression,29459688
sec31a,TAK-243,C000622638,,SEC31A,22872,Homo sapiens,9606,TAK-243 affects the sumoylation of SEC31A protein,affects^sumoylation,31285264
sec31a,tamibarotene,C061133,94497-51-5,SEC31A,22872,Homo sapiens,9606,tamibarotene results in decreased expression of SEC31A mRNA,decreases^expression,15498508
sec31a,Tamoxifen,D013629,10540-29-1,SEC31A,22872,Mus musculus,10090,Tamoxifen affects the expression of SEC31A mRNA,affects^expression,17555576
sec31a,Testosterone,D013739,58-22-0,SEC31A,22872,Mus musculus,10090,Testosterone deficiency results in decreased expression of SEC31A mRNA,decreases^expression,33848595
sec31a,Tetrachlorodibenzodioxin,D013749,1746-01-6,SEC31A,22872,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of SEC31A mRNA,affects^cotreatment|increases^expression,17942748
sec31a,Tetrachlorodibenzodioxin,D013749,1746-01-6,SEC31A,22872,Rattus norvegicus,10116,Tetrachlorodibenzodioxin results in increased expression of SEC31A mRNA,increases^expression,18796159
sec31a,Thapsigargin,D019284,67526-95-8,SEC31A,22872,Homo sapiens,9606,Thapsigargin results in increased expression of SEC31A mRNA,increases^expression,22378314
sec31a,Thapsigargin,D019284,67526-95-8,SEC31A,22872,Rattus norvegicus,10116,Thapsigargin results in increased expression of SEC31A protein,increases^expression,35544339
sec31a,Thiram,D013893,137-26-8,SEC31A,22872,Danio rerio,7955,Thiram results in decreased expression of SEC31A mRNA,decreases^expression,20530235
sec31a,Tobacco Smoke Pollution,D014028,,SEC31A,22872,Homo sapiens,9606,Tobacco Smoke Pollution affects the expression of SEC31A protein,affects^expression,30291989
sec31a,Tolcapone,D000077867,134308-13-7,SEC31A,22872,Rattus norvegicus,10116,Tolcapone binds to SEC31A protein,affects^binding,19783845
sec31a,Tretinoin,D014212,302-79-4,SEC31A,22872,Homo sapiens,9606,Tretinoin results in decreased expression of SEC31A mRNA,decreases^expression,15498508
sec31a,Triclosan,D014260,3380-34-5,SEC31A,22872,Gallus gallus,9031,Triclosan results in decreased expression of SEC31A protein,decreases^expression,30219713
sec31a,Triclosan,D014260,3380-34-5,SEC31A,22872,Gallus gallus,9031,Triclosan results in increased expression of SEC31A protein,increases^expression,30219713
sec31a,Tungsten,D014414,7440-33-7,SEC31A,22872,Mus musculus,10090,Tungsten results in decreased expression of SEC31A mRNA,decreases^expression,30912803
sec31a,Tunicamycin,D014415,11089-65-9,SEC31A,22872,Homo sapiens,9606,Tunicamycin results in increased expression of SEC31A mRNA,increases^expression,22378314
sec31a,Uranium Compounds,D017974,,SEC31A,22872,Homo sapiens,9606,Uranium Compounds results in increased expression of SEC31A mRNA,increases^expression,19654044
sec31a,Valproic Acid,D014635,99-66-1,SEC31A,22872,Homo sapiens,9606,[Hydralazine co-treated with Valproic Acid] results in increased expression of SEC31A mRNA,affects^cotreatment|increases^expression,17183730
sec31a,Valproic Acid,D014635,99-66-1,SEC31A,22872,Homo sapiens,9606,Valproic Acid affects the expression of SEC31A mRNA,affects^expression,25979313
sec31a,Valproic Acid,D014635,99-66-1,SEC31A,22872,Homo sapiens,9606,Valproic Acid results in decreased expression of SEC31A mRNA,decreases^expression,23179753|29154799
sec31a,vinclozolin,C025643,50471-44-8,SEC31A,22872,Danio rerio,7955,vinclozolin results in decreased expression of SEC31A mRNA,decreases^expression,21126777
sec31a,Vitamin E,D014810,1406-18-4,SEC31A,22872,Homo sapiens,9606,[Selenium co-treated with Vitamin E] results in decreased expression of SEC31A mRNA,affects^cotreatment|decreases^expression,19244175
sec31a,Vitamin E,D014810,1406-18-4,SEC31A,22872,Homo sapiens,9606,Vitamin E results in decreased expression of SEC31A mRNA,decreases^expression,19244175
sec31a,Zearalenone,D015025,17924-92-4,SEC31A,22872,Mus musculus,10090,Zearalenone results in decreased expression of SEC31A protein,decreases^expression,36252740
tnni1,"1,2-Dimethylhydrazine",D019813,540-73-8,TNNI1,7135,Mus musculus,10090,"1,2-Dimethylhydrazine results in increased expression of TNNI1 mRNA",increases^expression,22206623
tnni1,1-Methyl-4-phenylpyridinium,D015655,48134-75-4,TNNI1,7135,Homo sapiens,9606,1-Methyl-4-phenylpyridinium results in increased expression of TNNI1 mRNA,increases^expression,24810058
tnni1,"2,2',4,4'-tetrabromodiphenyl ether",C511295,,TNNI1,7135,Salmo salar,8030,"[2,2',4,4'-tetrabromodiphenyl ether co-treated with hexabrominated diphenyl ether 153 co-treated with hexabromodiphenyl ether 154] results in increased expression of TNNI1 mRNA",affects^cotreatment|increases^expression,21767471
tnni1,"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,TNNI1,7135,Rattus norvegicus,10116,"2,3,7,8-tetrachlorodibenzofuran results in decreased expression of TNNI1 mRNA",decreases^expression,32109520
tnni1,"9,10-Dimethyl-1,2-benzanthracene",D015127,57-97-6,TNNI1,7135,Mesocricetus auratus,10036,"9,10-Dimethyl-1,2-benzanthracene results in decreased expression of TNNI1 mRNA",decreases^expression,22485181
tnni1,Acetaminophen,D000082,103-90-2,TNNI1,7135,Mus musculus,10090,Acetaminophen results in decreased expression of TNNI1 mRNA,decreases^expression,17585979
tnni1,Acetaminophen,D000082,103-90-2,TNNI1,7135,Rattus norvegicus,10116,Acetaminophen results in decreased expression of TNNI1 mRNA,decreases^expression,33387578
tnni1,Aflatoxin B1,D016604,1162-65-8,TNNI1,7135,Homo sapiens,9606,Aflatoxin B1 results in increased methylation of TNNI1 gene,increases^methylation,27153756
tnni1,Ammonium Chloride,D000643,12125-02-9,TNNI1,7135,Rattus norvegicus,10116,Ammonium Chloride affects the expression of TNNI1 mRNA,affects^expression,16483693
tnni1,Azoxymethane,D001397,25843-45-2,TNNI1,7135,Mus musculus,10090,[titanium dioxide co-treated with Azoxymethane co-treated with Dextran Sulfate] results in increased expression of TNNI1 mRNA,affects^cotreatment|increases^expression,29950665
tnni1,Benzo(a)pyrene,D001564,50-32-8,TNNI1,7135,Homo sapiens,9606,Benzo(a)pyrene affects the methylation of TNNI1 5' UTR,affects^methylation,27901495
tnni1,Benzo(a)pyrene,D001564,50-32-8,TNNI1,7135,Homo sapiens,9606,Benzo(a)pyrene results in increased methylation of TNNI1 promoter,increases^methylation,27901495
tnni1,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,TNNI1,7135,Mus musculus,10090,benzyloxycarbonylleucyl-leucyl-leucine aldehyde results in decreased expression of TNNI1 mRNA,decreases^expression,25566086
tnni1,bis(4-hydroxyphenyl)sulfone,C543008,80-09-1,TNNI1,7135,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone affects the methylation of TNNI1 gene,affects^methylation,31683443
tnni1,bis(4-hydroxyphenyl)sulfone,C543008,80-09-1,TNNI1,7135,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone results in increased expression of TNNI1 mRNA,increases^expression,30951980
tnni1,bisphenol A,C006780,80-05-7,TNNI1,7135,Homo sapiens,9606,bisphenol A results in decreased methylation of TNNI1 gene,decreases^methylation,31601247
tnni1,bisphenol A,C006780,80-05-7,TNNI1,7135,Mus musculus,10090,bisphenol A results in decreased methylation of TNNI1 promoter,decreases^methylation,27312807
tnni1,bisphenol A,C006780,80-05-7,TNNI1,7135,Mus musculus,10090,bisphenol A results in increased expression of TNNI1 mRNA,increases^expression,30951980
tnni1,bisphenol A,C006780,80-05-7,TNNI1,7135,Ovis aries,9940,bisphenol A results in decreased expression of TNNI1 mRNA,decreases^expression,28079927
tnni1,bisphenol A,C006780,80-05-7,TNNI1,7135,Rattus norvegicus,10116,bisphenol A results in decreased expression of TNNI1 mRNA,decreases^expression,25181051|27178563|32145629
tnni1,bisphenol F,C000611646,,TNNI1,7135,Mus musculus,10090,bisphenol F results in increased expression of TNNI1 mRNA,increases^expression,30951980|36706583
tnni1,Bosentan,D000077300,147536-97-8,TNNI1,7135,Rattus norvegicus,10116,Bosentan inhibits the reaction [Fluorouracil results in increased expression of TNNI1 protein],decreases^reaction|increases^expression,34800596
tnni1,CGP 52608,C092451,87958-67-6,TNNI1,7135,Homo sapiens,9606,CGP 52608 promotes the reaction [RORA protein binds to TNNI1 gene],affects^binding|increases^reaction,28238834
tnni1,Copper,D003300,7440-50-8,TNNI1,7135,Lumbricus rubellus,35632,Copper affects the expression of TNNI1 mRNA,affects^expression,18522721
tnni1,decamethrin,C017180,52820-00-5,TNNI1,7135,Mus musculus,10090,decamethrin results in decreased expression of TNNI1 mRNA,decreases^expression,37019170
tnni1,deoxynivalenol,C007262,51481-10-8,TNNI1,7135,Sus scrofa,9823,deoxynivalenol results in decreased expression of TNNI1 mRNA,decreases^expression,35307453
tnni1,Dexamethasone,D003907,50-02-2,TNNI1,7135,Gallus gallus,9031,Dexamethasone results in decreased expression of TNNI1 mRNA,decreases^expression,34464682
tnni1,Dextran Sulfate,D016264,9042-14-2,TNNI1,7135,Mus musculus,10090,[titanium dioxide co-treated with Azoxymethane co-treated with Dextran Sulfate] results in increased expression of TNNI1 mRNA,affects^cotreatment|increases^expression,29950665
tnni1,Dietary Fats,D004041,,TNNI1,7135,Mus musculus,10090,Dietary Fats results in increased expression of TNNI1 mRNA,increases^expression,18042831|25016146
tnni1,Doxorubicin,D004317,23214-92-8,TNNI1,7135,Homo sapiens,9606,Doxorubicin results in increased expression of TNNI1 mRNA,increases^expression,29803840
tnni1,Doxorubicin,D004317,23214-92-8,TNNI1,7135,Rattus norvegicus,10116,Doxorubicin results in increased expression of TNNI1 protein,increases^expression,33484087
tnni1,Doxorubicin,D004317,23214-92-8,TNNI1,7135,Rattus norvegicus,10116,Proanthocyanidins inhibits the reaction [Doxorubicin results in increased expression of TNNI1 protein],decreases^reaction|increases^expression,33484087
tnni1,Dronabinol,D013759,,TNNI1,7135,Homo sapiens,9606,Dronabinol results in decreased expression of TNNI1 mRNA,decreases^expression,29691375
tnni1,Estradiol,D004958,50-28-2,TNNI1,7135,Rattus norvegicus,10116,Estradiol results in decreased expression of TNNI1 mRNA,decreases^expression,32145629
tnni1,Ethinyl Estradiol,D004997,57-63-6,TNNI1,7135,Mus musculus,10090,Ethinyl Estradiol results in increased expression of TNNI1 mRNA,increases^expression,17942748
tnni1,Ethinyl Estradiol,D004997,57-63-6,TNNI1,7135,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of TNNI1 mRNA,affects^cotreatment|increases^expression,17942748
tnni1,Flavonoids,D005419,,TNNI1,7135,Rattus norvegicus,10116,Flavonoids results in increased expression of TNNI1 mRNA,increases^expression,18035473
tnni1,Fluorouracil,D005472,51-21-8,TNNI1,7135,Rattus norvegicus,10116,Bosentan inhibits the reaction [Fluorouracil results in increased expression of TNNI1 protein],decreases^reaction|increases^expression,34800596
tnni1,Fluorouracil,D005472,51-21-8,TNNI1,7135,Rattus norvegicus,10116,Fluorouracil results in increased expression of TNNI1 protein,increases^expression,34800596
tnni1,Graphite,D006108,7782-42-5,TNNI1,7135,Rattus norvegicus,10116,Graphite affects the expression of TNNI1 mRNA,affects^expression,29933104
tnni1,hexabrominated diphenyl ether 153,C517828,,TNNI1,7135,Salmo salar,8030,"[2,2',4,4'-tetrabromodiphenyl ether co-treated with hexabrominated diphenyl ether 153 co-treated with hexabromodiphenyl ether 154] results in increased expression of TNNI1 mRNA",affects^cotreatment|increases^expression,21767471
tnni1,hexabromocyclododecane,C089796,25637-99-4,TNNI1,7135,Mus musculus,10090,hexabromocyclododecane results in increased expression of TNNI1 mRNA,increases^expression,29177809
tnni1,hexabromodiphenyl ether 154,C533761,,TNNI1,7135,Salmo salar,8030,"[2,2',4,4'-tetrabromodiphenyl ether co-treated with hexabrominated diphenyl ether 153 co-treated with hexabromodiphenyl ether 154] results in increased expression of TNNI1 mRNA",affects^cotreatment|increases^expression,21767471
tnni1,incobotulinumtoxinA,C545476,,TNNI1,7135,Homo sapiens,9606,incobotulinumtoxinA results in decreased expression of TNNI1 mRNA,decreases^expression,29522793
tnni1,Methamphetamine,D008694,537-46-2,TNNI1,7135,Macaca fascicularis,9541,Methamphetamine results in increased expression of TNNI1 mRNA,increases^expression,29802913
tnni1,Methamphetamine,D008694,537-46-2,TNNI1,7135,Rattus norvegicus,10116,Methamphetamine results in increased expression of TNNI1 mRNA,increases^expression,15644446
tnni1,methylmercuric chloride,C004925,115-09-3,TNNI1,7135,Homo sapiens,9606,methylmercuric chloride results in increased expression of TNNI1 mRNA,increases^expression,34089799
tnni1,nitrofen,C007350,,TNNI1,7135,Rattus norvegicus,10116,nitrofen results in increased expression of TNNI1 mRNA,increases^expression,33484710
tnni1,Palm Oil,D000073878,,TNNI1,7135,Mus musculus,10090,Palm Oil results in increased expression of TNNI1 mRNA,increases^expression,18042831
tnni1,perfluorooctane sulfonic acid,C076994,1763-23-1,TNNI1,7135,Rattus norvegicus,10116,perfluorooctane sulfonic acid results in decreased expression of TNNI1 mRNA,decreases^expression,18692542
tnni1,Phthalic Acids,D010795,,TNNI1,7135,Rattus norvegicus,10116,Phthalic Acids results in increased expression of TNNI1 mRNA,increases^expression,15728792
tnni1,pirinixic acid,C006253,50892-23-4,TNNI1,7135,Homo sapiens,9606,[pirinixic acid binds to and results in increased activity of PPARA protein] which results in decreased expression of TNNI1 mRNA,affects^binding|decreases^expression|increases^activity,19710929
tnni1,pirinixic acid,C006253,50892-23-4,TNNI1,7135,Homo sapiens,9606,[pirinixic acid binds to and results in increased activity of PPARA protein] which results in increased expression of TNNI1 mRNA,affects^binding|increases^activity|increases^expression,19710929
tnni1,Plant Extracts,D010936,,TNNI1,7135,Homo sapiens,9606,[Plant Extracts co-treated with Resveratrol] results in decreased expression of TNNI1 mRNA,affects^cotreatment|decreases^expression,23557933
tnni1,Proanthocyanidins,D044945,,TNNI1,7135,Rattus norvegicus,10116,Proanthocyanidins inhibits the reaction [Doxorubicin results in increased expression of TNNI1 protein],decreases^reaction|increases^expression,33484087
tnni1,Resveratrol,D000077185,,TNNI1,7135,Homo sapiens,9606,[Plant Extracts co-treated with Resveratrol] results in decreased expression of TNNI1 mRNA,affects^cotreatment|decreases^expression,23557933
tnni1,sodium arsenite,C017947,13768-07-5,TNNI1,7135,Rattus norvegicus,10116,sodium arsenite results in decreased expression of TNNI1 mRNA,decreases^expression,19072884
tnni1,Soot,D053260,,TNNI1,7135,Mus musculus,10090,Soot results in increased expression of TNNI1 mRNA,increases^expression,26551751
tnni1,Spermine,D013096,71-44-3,TNNI1,7135,Mus musculus,10090,Spermine results in increased expression of TNNI1 mRNA,increases^expression,18673383
tnni1,Sunitinib,D000077210,,TNNI1,7135,Homo sapiens,9606,Sunitinib results in decreased expression of TNNI1 mRNA,decreases^expression,31533062
tnni1,tebuconazole,C087114,,TNNI1,7135,Homo sapiens,9606,tebuconazole results in decreased expression of TNNI1 mRNA,decreases^expression,30458266
tnni1,Tetrachlorodibenzodioxin,D013749,1746-01-6,TNNI1,7135,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of TNNI1 mRNA,affects^cotreatment|increases^expression,17942748
tnni1,Tetrachlorodibenzodioxin,D013749,1746-01-6,TNNI1,7135,Rattus norvegicus,10116,Tetrachlorodibenzodioxin results in decreased expression of TNNI1 mRNA,decreases^expression,32109520
tnni1,titanium dioxide,C009495,13463-67-7,TNNI1,7135,Mus musculus,10090,[titanium dioxide co-treated with Azoxymethane co-treated with Dextran Sulfate] results in increased expression of TNNI1 mRNA,affects^cotreatment|increases^expression,29950665
tnni1,Tobacco Smoke Pollution,D014028,,TNNI1,7135,Homo sapiens,9606,Tobacco Smoke Pollution results in decreased expression of TNNI1 mRNA,decreases^expression,33660061
